t_s,x_m,h_m,q_m2_per_s
3600,0.25,0.40104978,0.633869613
3600,0.75,0.401113547,0.633836502
3600,1.25,0.401117586,0.633894856
3600,1.75,0.401058851,0.634016896
3600,2.25,0.40108123,0.634012808
3600,2.75,0.401223254,0.633865207
3600,3.25,0.401313044,0.633829132
3600,3.75,0.401707229,0.634152654
3600,4.25,0.401138939,0.634186059
3600,4.75,0.400836916,0.633902426
3600,5.25,0.401602839,0.634032439
3600,5.75,0.401242278,0.634234869
3600,6.25,0.401169958,0.633976953
3600,6.75,0.40147256,0.63402932
3600,7.25,0.401320212,0.634314013
3600,7.75,0.40091592,0.633906417
3600,8.25,0.401278573,0.634019358
3600,8.75,0.401226925,0.634342705
3600,9.25,0.400970325,0.633938464
3600,9.75,0.40100037,0.634093185
3600,10.25,0.401086244,0.634215426
3600,10.75,0.401196472,0.633875612
3600,11.25,0.400979133,0.634172657
3600,11.75,0.400682482,0.633980616
3600,12.25,0.401296371,0.633839686
3600,12.75,0.40106981,0.634306478
3600,13.25,0.400539101,0.633817909
3600,13.75,0.400840696,0.633877629
3600,14.25,0.400888298,0.634600732
3600,14.75,0.400490192,0.634164488
3600,15.25,0.400504024,0.633625795
3600,15.75,0.400860236,0.63412206
3600,16.25,0.400195718,0.634242463
3600,16.75,0.400271203,0.63394488
3600,17.25,0.399778909,0.634292731
3600,17.75,0.400092497,0.634185633
3600,18.25,0.399559999,0.633912433
3600,18.75,0.400145815,0.633960095
3600,19.25,0.400149455,0.633934048
3600,19.75,0.400129035,0.633813455
3600,20.25,0.400137658,0.633846134
3600,20.75,0.400224861,0.633981994
3600,21.25,0.400188334,0.634056517
3600,21.75,0.400149813,0.63402228
3600,22.25,0.400202303,0.633951755
3600,22.75,0.400274985,0.633932852
3600,23.25,0.40026299,0.63400352
3600,23.75,0.400234797,0.634048946
3600,24.25,0.400293834,0.633996088
3600,24.75,0.400329256,0.633974176
3600,25.25,0.400376467,0.634242868
3600,25.75,0.40015063,0.634230561
3600,26.25,0.400587908,0.633783808
3600,26.75,0.400777791,0.633934115
3600,27.25,0.400298797,0.634233712
3600,27.75,0.400160148,0.633935109
3600,28.25,0.400165349,0.634356359
3600,28.75,0.400028483,0.634579936
3600,29.25,0.399358364,0.634427992
3600,29.75,0.399779541,0.63410327
3600,30.25,0.399483017,0.634035234
3600,30.75,0.399334067,0.634765573
3600,31.25,0.398067853,0.634286351
3600,31.75,0.39861538,0.634027155
3600,32.25,0.398217528,0.634690586
3600,32.75,0.39785827,0.634321058
3600,33.25,0.397315638,0.633855757
3600,33.75,0.397550243,0.634872276
3600,34.25,0.395717271,0.634939996
3600,34.75,0.39640481,0.633404116
3600,35.25,0.395606757,0.634488343
3600,35.75,0.395015326,0.635118699
3600,36.25,0.394896138,0.634082025
3600,36.75,0.394797118,0.634240536
3600,37.25,0.393726988,0.634884674
3600,37.75,0.393652876,0.633935068
3600,38.25,0.393735597,0.634068826
3600,38.75,0.392683576,0.635368308
3600,39.25,0.391616507,0.634544947
3600,39.75,0.39242547,0.633491586
3600,40.25,0.391779916,0.634536554
3600,40.75,0.390262552,0.634621867
3600,41.25,0.390069067,0.633779604
3600,41.75,0.390478099,0.634717716
3600,42.25,0.388851122,0.635279244
3600,42.75,0.388056233,0.633816027
3600,43.25,0.388494311,0.634130253
3600,43.75,0.387374336,0.635103851
3600,44.25,0.386408795,0.634355016
3600,44.75,0.38629851,0.633990923
3600,45.25,0.386439,0.634708957
3600,45.75,0.384930241,0.634531972
3600,46.25,0.384624208,0.633952287
3600,46.75,0.384885819,0.63423794
3600,47.25,0.384348213,0.634332378
