t_s,x_m,h_m,q_m2_per_s
2,0.01,0,0
2,0.03,0,0
2,0.05,0,0
2,0.07,0,0
2,0.09,0,0
2,0.11,0,0
2,0.13,0,0
2,0.15,0,0
2,0.17,0,0
2,0.19,0,0
2,0.21,0,0
2,0.23,0,0
2,0.25,0,0
2,0.27,0,0
2,0.29,0,0
2,0.31,0,0
2,0.33,0,0
2,0.35,0,0
2,0.37,0,0
2,0.39,0,0
2,0.41,0,0
2,0.43,0,0
2,0.45,0,0
2,0.47,0,0
2,0.49,0,0
2,0.51,0.000148048344,0
2,0.53,0.000148367397,0
2,0.55,0.000148958784,0
2,0.57,0.000148129483,0
2,0.59,0.00014840951,0
2,0.61,0.000147754501,0
2,0.63,0.000147655177,0
2,0.65,0.000143805604,2.20033114e-07
2,0.67,0.000226289933,8.05136138e-06
2,0.69,0.000513363575,4.31390628e-05
2,0.71,0.000908783837,0.000116043998
2,0.73,0.00140772947,0.000238896142
2,0.75,0.00200730331,0.000423633709
2,0.77,0.00269537501,0.000679593903
2,0.79,0.00355723605,0.0010200268
2,0.81,0.00582129116,0.00186231789
2,0.83,0.00728874726,0.00281592546
2,0.85,0.00935248264,0.00433664327
2,0.87,0.0112842163,0.00619232296
2,0.89,0.0130948235,0.00733296681
2,0.91,0.0136118259,0.00825904846
2,0.93,0.0211712269,0.0113313445
2,0.95,0.0213093959,0.0131071303
2,0.97,0.0194715425,0.0116148984
2,0.99,0.0197586621,0.0113908556
2,1.01,0.0192612302,0.0123816122
2,1.03,0.0293138191,0.0215869743
2,1.05,0.0472886056,0.0352434689
2,1.07,0.0461252321,0.0342387404
2,1.09,0.0315035946,0.0257224224
2,1.11,0.0371721259,0.0227383115
2,1.13,0.0324149466,0.0241716742
2,1.15,0.0307307195,0.0242494449
2,1.17,0.0278705839,0.0237933739
2,1.19,0.0453568948,0.0394677196
2,1.21,0.0628256541,0.0588862286
2,1.23,0.0662861718,0.0694424414
2,1.25,0.0802493626,0.079814816
2,1.27,0.0905156187,0.0800077604
2,1.29,0.0757110391,0.0633117726
2,1.31,0.0498815683,0.0381427111
2,1.33,0.0235593867,0.0168155168
2,1.35,0.0139375797,0.007671522
2,1.37,0.0190620526,0.00809161943
2,1.39,0.0277104619,0.0123265834
2,1.41,0.0306563696,0.0162297648
2,1.43,0.0636776056,0.0536659429
2,1.45,0.15977139,0.141682191
2,1.47,0.239250101,0.215142947
2,1.49,0.290567259,0.255682423
2,1.51,0.320090848,0.275279527
2,1.53,0.334034316,0.270541013
2,1.55,0.324830947,0.233240984
2,1.57,0.298108279,0.150284273
2,1.59,0.23723312,0.0259868448
2,1.61,0.187826528,-0.070445831
2,1.63,0.191329917,-0.098000449
2,1.65,0.207922272,-0.107288032
2,1.67,0.22610843,-0.109839584
2,1.69,0.237628955,-0.101245274
2,1.71,0.252761271,-0.0919601788
2,1.73,0.274550552,-0.0846514934
2,1.75,0.293588386,-0.0714347201
2,1.77,0.31785434,-0.0516785616
2,1.79,0.33930676,-0.0292050268
2,1.81,0.365211888,-0.00313786179
2,1.83,0.390244947,0.0265235182
2,1.85,0.412409701,0.0587877097
2,1.87,0.439226404,0.0985039234
2,1.89,0.464374913,0.14049568
2,1.91,0.488018383,0.185905564
2,1.93,0.510061159,0.229875182
2,1.95,0.539653859,0.279701794
2,1.97,0.56331262,0.330350475
2,1.99,0.578262698,0.366847003
2,2.01,0.602360694,0.408437363
2,2.03,0.61975293,0.446139234
2,2.05,0.6306853,0.473452743
2,2.07,0.638802446,0.488293577
2,2.09,0.645650662,0.489947795
2,2.11,0.644466903,0.487128238
2,2.13,0.639059673,0.475069438
2,2.15,0.633120658,0.457153754
2,2.17,0.627627608,0.440513828
2,2.19,0.617402729,0.420320357
2,2.21,0.60921696,0.402982963
2,2.23,0.602802959,0.388926883
2,2.25,0.595115143,0.375001895
2,2.27,0.588497111,0.360780033
2,2.29,0.582064506,0.347103305
2,2.31,0.574720915,0.334745439
2,2.33,0.565849598,0.323351927
2,2.35,0.558650744,0.313015987
2,2.37,0.549679279,0.304305934
2,2.39,0.54116466,0.295950817
2,2.41,0.53240662,0.286807939
2,2.43,0.523612748,0.275816921
2,2.45,0.515050577,0.266306699
2,2.47,0.506015111,0.258413874
2,2.49,0.496492532,0.249575189
2,2.51,0.486036789,0.240861991
2,2.53,0.474694164,0.233593675
2,2.55,0.462944472,0.226902119
2,2.57,0.45184852,0.21932604
2,2.59,0.440524562,0.211196461
2,2.61,0.42827564,0.203905985
2,2.63,0.415661159,0.196710326
2,2.65,0.402718415,0.188471436
2,2.67,0.389572634,0.180080421
2,2.69,0.376023957,0.172953347
2,2.71,0.362106292,0.167492821
2,2.73,0.348364365,0.161833781
2,2.75,0.334128674,0.154683255
2,2.77,0.317582286,0.1461952
2,2.79,0.300360932,0.137524664
2,2.81,0.28302823,0.128975359
2,2.83,0.266639504,0.120948281
2,2.85,0.249307003,0.112544524
2,2.87,0.230397688,0.103928386
2,2.89,0.211370802,0.0948057252
2,2.91,0.19269442,0.0861659575
2,2.93,0.172751235,0.07855276
2,2.95,0.152635052,0.0697905624
2,2.97,0.132979171,0.0605404934
2,2.99,0.108815359,0.0521049855
2,3.01,0.0855500539,0.0386663114
2,3.03,0.0297197141,0.0157591675
2,3.05,8.75493791e-05,0.000264199267
2,3.07,0,0
2,3.09,0,0
2,3.11,0,0
